,SNo,ObservationDate,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
98309,98310,08/30/2020,,Gambia,2020-08-31 04:28:27,2963.0,96.0,1032.0
98311,98312,08/30/2020,,Ghana,2020-08-31 04:28:27,44205.0,276.0,42777.0
98315,98316,08/30/2020,,Guinea,2020-08-31 04:28:27,9371.0,59.0,8387.0
98316,98317,08/30/2020,,Guinea-Bissau,2020-08-31 04:28:27,2205.0,34.0,1127.0
98328,98329,08/30/2020,,Ivory Coast,2020-08-31 04:28:27,17948.0,115.0,16553.0
98332,98333,08/30/2020,,Kenya,2020-08-31 04:28:27,34057.0,574.0,19688.0
98339,98340,08/30/2020,,Lesotho,2020-08-31 04:28:27,1085.0,31.0,528.0
98340,98341,08/30/2020,,Liberia,2020-08-31 04:28:27,1304.0,82.0,872.0
98341,98342,08/30/2020,,Libya,2020-08-31 04:28:27,13423.0,232.0,1410.0
98346,98347,08/30/2020,,Madagascar,2020-08-31 04:28:27,14843.0,191.0,13802.0
98347,98348,08/30/2020,,Malawi,2020-08-31 04:28:27,5536.0,174.0,3147.0
98350,98351,08/30/2020,,Mali,2020-08-31 04:28:27,2773.0,126.0,2169.0
98352,98353,08/30/2020,,Mauritania,2020-08-31 04:28:27,7016.0,159.0,6430.0
98353,98354,08/30/2020,,Mauritius,2020-08-31 04:28:27,355.0,10.0,335.0
98358,98359,08/30/2020,,Morocco,2020-08-31 04:28:27,61399.0,1111.0,46355.0
98359,98360,08/30/2020,,Mozambique,2020-08-31 04:28:27,3821.0,23.0,2100.0
98360,98361,08/30/2020,,Namibia,2020-08-31 04:28:27,7365.0,72.0,2929.0
98364,98365,08/30/2020,,Niger,2020-08-31 04:28:27,1175.0,69.0,1085.0
98365,98366,08/30/2020,,Nigeria,2020-08-31 04:28:27,53865.0,1013.0,41513.0
98377,98378,08/30/2020,,Rwanda,2020-08-31 04:28:27,4020.0,16.0,1918.0
98382,98383,08/30/2020,,Sao Tome and Principe,2020-08-31 04:28:27,896.0,15.0,851.0
98384,98385,08/30/2020,,Senegal,2020-08-31 04:28:27,13556.0,284.0,9388.0
98386,98387,08/30/2020,,Seychelles,2020-08-31 04:28:27,136.0,0.0,127.0
98387,98388,08/30/2020,,Sierra Leone,2020-08-31 04:28:27,2022.0,70.0,1594.0
98391,98392,08/30/2020,,Somalia,2020-08-31 04:28:27,3310.0,98.0,2481.0
98392,98393,08/30/2020,,South Africa,2020-08-31 04:28:27,625056.0,14028.0,538604.0
98394,98395,08/30/2020,,South Sudan,2020-08-31 04:28:27,2519.0,47.0,1290.0
98396,98397,08/30/2020,,Sudan,2020-08-31 04:28:27,13189.0,823.0,6612.0
98402,98403,08/30/2020,,Tanzania,2020-08-31 04:28:27,509.0,21.0,183.0
98405,98406,08/30/2020,,Togo,2020-08-31 04:28:27,1396.0,27.0,996.0
98407,98408,08/30/2020,,Tunisia,2020-08-31 04:28:27,3685.0,76.0,1562.0
98409,98410,08/30/2020,,Uganda,2020-08-31 04:28:27,2928.0,30.0,1288.0
98416,98417,08/30/2020,,Western Sahara,2020-08-31 04:28:27,10.0,1.0,8.0
98418,98419,08/30/2020,,Zambia,2020-08-31 04:28:27,12025.0,287.0,11454.0
98419,98420,08/30/2020,,Zimbabwe,2020-08-31 04:28:27,6412.0,196.0,5061.0
98996,98997,08/31/2020,,Algeria,2020-09-01 04:28:31,44494.0,1510.0,31244.0
98998,98999,08/31/2020,,Angola,2020-09-01 04:28:31,2654.0,108.0,1071.0
99011,99012,08/31/2020,,Benin,2020-09-01 04:28:31,2145.0,40.0,1738.0
99015,99016,08/31/2020,,Botswana,2020-09-01 04:28:31,1633.0,6.0,224.0
99018,99019,08/31/2020,,Burkina Faso,2020-09-01 04:28:31,1368.0,55.0,1058.0
99020,99021,08/31/2020,,Burundi,2020-09-01 04:28:31,445.0,1.0,357.0
99023,99024,08/31/2020,,Cameroon,2020-09-01 04:28:31,19142.0,411.0,17651.0
99024,99025,08/31/2020,,Central African Republic,2020-09-01 04:28:31,4711.0,62.0,1790.0
99025,99026,08/31/2020,,Chad,2020-09-01 04:28:31,1013.0,77.0,880.0
99026,99027,08/31/2020,,Comoros,2020-09-01 04:28:31,423.0,7.0,399.0
99027,99028,08/31/2020,,Congo (Brazzaville),2020-09-01 04:28:31,3979.0,78.0,1742.0
99028,99029,08/31/2020,,Congo (Kinshasa),2020-09-01 04:28:31,10097.0,258.0,9133.0
99036,99037,08/31/2020,,Djibouti,2020-09-01 04:28:31,5387.0,60.0,5323.0
99040,99041,08/31/2020,,Egypt,2020-09-01 04:28:31,98939.0,5421.0,72929.0
99042,99043,08/31/2020,,Equatorial Guinea,2020-09-01 04:28:31,4941.0,83.0,3884.0
99043,99044,08/31/2020,,Eritrea,2020-09-01 04:28:31,319.0,0.0,284.0
99045,99046,08/31/2020,,Eswatini,2020-09-01 04:28:31,4577.0,91.0,3529.0
99046,99047,08/31/2020,,Ethiopia,2020-09-01 04:28:31,52131.0,809.0,18994.0
99050,99051,08/31/2020,,Gabon,2020-09-01 04:28:31,8533.0,53.0,7264.0
99051,99052,08/31/2020,,Gambia,2020-09-01 04:28:31,2963.0,96.0,1032.0
99053,99054,08/31/2020,,Ghana,2020-09-01 04:28:31,44298.0,276.0,42963.0
99057,99058,08/31/2020,,Guinea,2020-09-01 04:28:31,9409.0,59.0,8447.0
99058,99059,08/31/2020,,Guinea-Bissau,2020-09-01 04:28:31,2205.0,34.0,1127.0
99070,99071,08/31/2020,,Ivory Coast,2020-09-01 04:28:31,18067.0,117.0,16699.0
99074,99075,08/31/2020,,Kenya,2020-09-01 04:28:31,34201.0,577.0,19893.0
99081,99082,08/31/2020,,Lesotho,2020-09-01 04:28:31,1085.0,31.0,528.0
99082,99083,08/31/2020,,Liberia,2020-09-01 04:28:31,1304.0,82.0,872.0
99083,99084,08/31/2020,,Libya,2020-09-01 04:28:31,13966.0,237.0,1459.0
99088,99089,08/31/2020,,Madagascar,2020-09-01 04:28:31,14863.0,192.0,13832.0
99089,99090,08/31/2020,,Malawi,2020-09-01 04:28:31,5566.0,175.0,3160.0
99092,99093,08/31/2020,,Mali,2020-09-01 04:28:31,2776.0,126.0,2169.0
99094,99095,08/31/2020,,Mauritania,2020-09-01 04:28:31,7048.0,159.0,6464.0
99095,99096,08/31/2020,,Mauritius,2020-09-01 04:28:31,356.0,10.0,335.0
99100,99101,08/31/2020,,Morocco,2020-09-01 04:28:31,62590.0,1141.0,47595.0
99101,99102,08/31/2020,,Mozambique,2020-09-01 04:28:31,3916.0,23.0,2170.0
99102,99103,08/31/2020,,Namibia,2020-09-01 04:28:31,7550.0,75.0,3327.0
99106,99107,08/31/2020,,Niger,2020-09-01 04:28:31,1176.0,69.0,1088.0
99107,99108,08/31/2020,,Nigeria,2020-09-01 04:28:31,54008.0,1013.0,41638.0
99119,99120,08/31/2020,,Rwanda,2020-09-01 04:28:31,4063.0,16.0,2013.0
99124,99125,08/31/2020,,Sao Tome and Principe,2020-09-01 04:28:31,896.0,15.0,851.0
99126,99127,08/31/2020,,Senegal,2020-09-01 04:28:31,13611.0,284.0,9439.0
99128,99129,08/31/2020,,Seychelles,2020-09-01 04:28:31,136.0,0.0,127.0
99129,99130,08/31/2020,,Sierra Leone,2020-09-01 04:28:31,2022.0,70.0,1594.0
99133,99134,08/31/2020,,Somalia,2020-09-01 04:28:31,3310.0,98.0,2481.0
99134,99135,08/31/2020,,South Africa,2020-09-01 04:28:31,627041.0,14149.0,540923.0
99136,99137,08/31/2020,,South Sudan,2020-09-01 04:28:31,2527.0,47.0,1290.0
99138,99139,08/31/2020,,Sudan,2020-09-01 04:28:31,13189.0,823.0,6612.0
99144,99145,08/31/2020,,Tanzania,2020-09-01 04:28:31,509.0,21.0,183.0
99147,99148,08/31/2020,,Togo,2020-09-01 04:28:31,1400.0,28.0,1005.0
99149,99150,08/31/2020,,Tunisia,2020-09-01 04:28:31,3803.0,77.0,1573.0
99151,99152,08/31/2020,,Uganda,2020-09-01 04:28:31,2972.0,32.0,1288.0
99158,99159,08/31/2020,,Western Sahara,2020-09-01 04:28:31,10.0,1.0,8.0
99160,99161,08/31/2020,,Zambia,2020-09-01 04:28:31,12097.0,288.0,11469.0
99161,99162,08/31/2020,,Zimbabwe,2020-09-01 04:28:31,6497.0,202.0,5221.0
99738,99739,09/01/2020,,Algeria,2020-09-02 04:28:25,44833.0,1518.0,31493.0
99740,99741,09/01/2020,,Angola,2020-09-02 04:28:25,2729.0,109.0,1084.0
99753,99754,09/01/2020,,Benin,2020-09-02 04:28:25,2145.0,40.0,1738.0
99757,99758,09/01/2020,,Botswana,2020-09-02 04:28:25,1724.0,6.0,493.0
99760,99761,09/01/2020,,Burkina Faso,2020-09-02 04:28:25,1370.0,55.0,1075.0
99762,99763,09/01/2020,,Burundi,2020-09-02 04:28:25,445.0,1.0,357.0
99765,99766,09/01/2020,,Cameroon,2020-09-02 04:28:25,19409.0,414.0,17651.0
99766,99767,09/01/2020,,Central African Republic,2020-09-02 04:28:25,4711.0,62.0,1790.0
99767,99768,09/01/2020,,Chad,2020-09-02 04:28:25,1017.0,77.0,884.0
99768,99769,09/01/2020,,Comoros,2020-09-02 04:28:25,427.0,7.0,410.0
99769,99770,09/01/2020,,Congo (Brazzaville),2020-09-02 04:28:25,3979.0,78.0,1742.0
99770,99771,09/01/2020,,Congo (Kinshasa),2020-09-02 04:28:25,10104.0,259.0,9322.0
99778,99779,09/01/2020,,Djibouti,2020-09-02 04:28:25,5387.0,60.0,5327.0
99782,99783,09/01/2020,,Egypt,2020-09-02 04:28:25,99115.0,5440.0,73828.0
99784,99785,09/01/2020,,Equatorial Guinea,2020-09-02 04:28:25,4965.0,83.0,3884.0
99785,99786,09/01/2020,,Eritrea,2020-09-02 04:28:25,319.0,0.0,284.0
99787,99788,09/01/2020,,Eswatini,2020-09-02 04:28:25,4618.0,94.0,3562.0
99788,99789,09/01/2020,,Ethiopia,2020-09-02 04:28:25,53304.0,828.0,19487.0
99792,99793,09/01/2020,,Gabon,2020-09-02 04:28:25,8533.0,53.0,7264.0
99793,99794,09/01/2020,,Gambia,2020-09-02 04:28:25,3029.0,96.0,1032.0
99795,99796,09/01/2020,,Ghana,2020-09-02 04:28:25,44460.0,276.0,43121.0
99799,99800,09/01/2020,,Guinea,2020-09-02 04:28:25,9479.0,59.0,8527.0
99800,99801,09/01/2020,,Guinea-Bissau,2020-09-02 04:28:25,2205.0,34.0,1127.0
99812,99813,09/01/2020,,Ivory Coast,2020-09-02 04:28:25,18103.0,117.0,16814.0
99816,99817,09/01/2020,,Kenya,2020-09-02 04:28:25,34315.0,577.0,20211.0
99823,99824,09/01/2020,,Lesotho,2020-09-02 04:28:25,1085.0,31.0,528.0
99824,99825,09/01/2020,,Liberia,2020-09-02 04:28:25,1305.0,82.0,1158.0
99825,99826,09/01/2020,,Libya,2020-09-02 04:28:25,14624.0,242.0,1676.0
99830,99831,09/01/2020,,Madagascar,2020-09-02 04:28:25,14957.0,195.0,13915.0
99831,99832,09/01/2020,,Malawi,2020-09-02 04:28:25,5576.0,175.0,3420.0
99834,99835,09/01/2020,,Mali,2020-09-02 04:28:25,2777.0,126.0,2178.0
99836,99837,09/01/2020,,Mauritania,2020-09-02 04:28:25,7075.0,159.0,6464.0
99837,99838,09/01/2020,,Mauritius,2020-09-02 04:28:25,356.0,10.0,335.0
99842,99843,09/01/2020,,Morocco,2020-09-02 04:28:25,63781.0,1184.0,48922.0
99843,99844,09/01/2020,,Mozambique,2020-09-02 04:28:25,4039.0,23.0,2170.0
99844,99845,09/01/2020,,Namibia,2020-09-02 04:28:25,7692.0,81.0,3379.0
99848,99849,09/01/2020,,Niger,2020-09-02 04:28:25,1176.0,69.0,1088.0
99849,99850,09/01/2020,,Nigeria,2020-09-02 04:28:25,54247.0,1023.0,42010.0
99861,99862,09/01/2020,,Rwanda,2020-09-02 04:28:25,4142.0,16.0,2044.0
99866,99867,09/01/2020,,Sao Tome and Principe,2020-09-02 04:28:25,896.0,15.0,853.0
99868,99869,09/01/2020,,Senegal,2020-09-02 04:28:25,13655.0,284.0,9484.0
99870,99871,09/01/2020,,Seychelles,2020-09-02 04:28:25,136.0,0.0,127.0
99871,99872,09/01/2020,,Sierra Leone,2020-09-02 04:28:25,2028.0,71.0,1594.0
99875,99876,09/01/2020,,Somalia,2020-09-02 04:28:25,3310.0,98.0,2481.0
99876,99877,09/01/2020,,South Africa,2020-09-02 04:28:25,628259.0,14263.0,549993.0
99878,99879,09/01/2020,,South Sudan,2020-09-02 04:28:25,2527.0,47.0,1290.0
99880,99881,09/01/2020,,Sudan,2020-09-02 04:28:25,13189.0,823.0,6612.0
99886,99887,09/01/2020,,Tanzania,2020-09-02 04:28:25,509.0,21.0,183.0
99889,99890,09/01/2020,,Togo,2020-09-02 04:28:25,1416.0,28.0,1035.0
99891,99892,09/01/2020,,Tunisia,2020-09-02 04:28:25,3963.0,80.0,1624.0
99893,99894,09/01/2020,,Uganda,2020-09-02 04:28:25,3037.0,32.0,1489.0
99900,99901,09/01/2020,,Western Sahara,2020-09-02 04:28:25,10.0,1.0,8.0
99902,99903,09/01/2020,,Zambia,2020-09-02 04:28:25,12381.0,290.0,11479.0
99903,99904,09/01/2020,,Zimbabwe,2020-09-02 04:28:25,6559.0,203.0,5241.0
100480,100481,09/02/2020,,Algeria,2020-09-03 04:28:22,45158.0,1523.0,31746.0
100482,100483,09/02/2020,,Angola,2020-09-03 04:28:22,2777.0,112.0,1115.0
100495,100496,09/02/2020,,Benin,2020-09-03 04:28:22,2194.0,40.0,1738.0
100499,100500,09/02/2020,,Botswana,2020-09-03 04:28:22,1724.0,6.0,493.0
100502,100503,09/02/2020,,Burkina Faso,2020-09-03 04:28:22,1370.0,55.0,1075.0
100504,100505,09/02/2020,,Burundi,2020-09-03 04:28:22,448.0,1.0,357.0
100507,100508,09/02/2020,,Cameroon,2020-09-03 04:28:22,19460.0,415.0,17651.0
100508,100509,09/02/2020,,Central African Republic,2020-09-03 04:28:22,4712.0,62.0,1803.0
100509,100510,09/02/2020,,Chad,2020-09-03 04:28:22,1017.0,77.0,904.0
100510,100511,09/02/2020,,Comoros,2020-09-03 04:28:22,427.0,7.0,410.0
100511,100512,09/02/2020,,Congo (Brazzaville),2020-09-03 04:28:22,4628.0,102.0,1742.0
100512,100513,09/02/2020,,Congo (Kinshasa),2020-09-03 04:28:22,10114.0,259.0,9347.0
100520,100521,09/02/2020,,Djibouti,2020-09-03 04:28:22,5387.0,60.0,5327.0
100524,100525,09/02/2020,,Egypt,2020-09-03 04:28:22,99280.0,5461.0,74626.0
100526,100527,09/02/2020,,Equatorial Guinea,2020-09-03 04:28:22,4965.0,83.0,4390.0
100527,100528,09/02/2020,,Eritrea,2020-09-03 04:28:22,319.0,0.0,284.0
100529,100530,09/02/2020,,Eswatini,2020-09-03 04:28:22,4668.0,94.0,3585.0
100530,100531,09/02/2020,,Ethiopia,2020-09-03 04:28:22,54409.0,846.0,19903.0
100534,100535,09/02/2020,,Gabon,2020-09-03 04:28:22,8538.0,53.0,7335.0
100535,100536,09/02/2020,,Gambia,2020-09-03 04:28:22,3067.0,97.0,1032.0
100537,100538,09/02/2020,,Ghana,2020-09-03 04:28:22,44658.0,276.0,43478.0
100541,100542,09/02/2020,,Guinea,2020-09-03 04:28:22,9479.0,59.0,8527.0
100542,100543,09/02/2020,,Guinea-Bissau,2020-09-03 04:28:22,2205.0,34.0,1127.0
100554,100555,09/02/2020,,Ivory Coast,2020-09-03 04:28:22,18161.0,117.0,16933.0
100558,100559,09/02/2020,,Kenya,2020-09-03 04:28:22,34493.0,581.0,20211.0
100565,100566,09/02/2020,,Lesotho,2020-09-03 04:28:22,1085.0,31.0,528.0
100566,100567,09/02/2020,,Liberia,2020-09-03 04:28:22,1305.0,82.0,1162.0
100567,100568,09/02/2020,,Libya,2020-09-03 04:28:22,15156.0,250.0,1746.0
100572,100573,09/02/2020,,Madagascar,2020-09-03 04:28:22,15023.0,196.0,13965.0
100573,100574,09/02/2020,,Malawi,2020-09-03 04:28:22,5579.0,175.0,3500.0
100576,100577,09/02/2020,,Mali,2020-09-03 04:28:22,2802.0,126.0,2185.0
100578,100579,09/02/2020,,Mauritania,2020-09-03 04:28:22,7089.0,160.0,6548.0
100579,100580,09/02/2020,,Mauritius,2020-09-03 04:28:22,356.0,10.0,335.0
100584,100585,09/02/2020,,Morocco,2020-09-03 04:28:22,65453.0,1216.0,50357.0
100585,100586,09/02/2020,,Mozambique,2020-09-03 04:28:22,4117.0,25.0,2170.0
100586,100587,09/02/2020,,Namibia,2020-09-03 04:28:22,7844.0,82.0,3454.0
100590,100591,09/02/2020,,Niger,2020-09-03 04:28:22,1176.0,69.0,1088.0
100591,100592,09/02/2020,,Nigeria,2020-09-03 04:28:22,54463.0,1027.0,42439.0
100603,100604,09/02/2020,,Rwanda,2020-09-03 04:28:22,4218.0,17.0,2071.0
100608,100609,09/02/2020,,Sao Tome and Principe,2020-09-03 04:28:22,896.0,15.0,855.0
100610,100611,09/02/2020,,Senegal,2020-09-03 04:28:22,13743.0,287.0,9506.0
100612,100613,09/02/2020,,Seychelles,2020-09-03 04:28:22,136.0,0.0,127.0
100613,100614,09/02/2020,,Sierra Leone,2020-09-03 04:28:22,2029.0,71.0,1600.0
100617,100618,09/02/2020,,Somalia,2020-09-03 04:28:22,3310.0,98.0,2481.0
100618,100619,09/02/2020,,South Africa,2020-09-03 04:28:22,630595.0,14389.0,553456.0
100620,100621,09/02/2020,,South Sudan,2020-09-03 04:28:22,2532.0,47.0,1290.0
100622,100623,09/02/2020,,Sudan,2020-09-03 04:28:22,13189.0,823.0,6612.0
100628,100629,09/02/2020,,Tanzania,2020-09-03 04:28:22,509.0,21.0,183.0
100631,100632,09/02/2020,,Togo,2020-09-03 04:28:22,1434.0,30.0,1055.0
100633,100634,09/02/2020,,Tunisia,2020-09-03 04:28:22,4196.0,81.0,1628.0
100635,100636,09/02/2020,,Uganda,2020-09-03 04:28:22,3112.0,32.0,1528.0
100642,100643,09/02/2020,,Western Sahara,2020-09-03 04:28:22,10.0,1.0,8.0
100644,100645,09/02/2020,,Zambia,2020-09-03 04:28:22,12415.0,292.0,11494.0
100645,100646,09/02/2020,,Zimbabwe,2020-09-03 04:28:22,6638.0,206.0,5250.0
101222,101223,09/03/2020,,Algeria,2020-09-04 04:28:26,45469.0,1529.0,32006.0
101224,101225,09/03/2020,,Angola,2020-09-04 04:28:26,2805.0,113.0,1144.0
101237,101238,09/03/2020,,Benin,2020-09-04 04:28:26,2194.0,40.0,1738.0
101241,101242,09/03/2020,,Botswana,2020-09-04 04:28:26,1724.0,6.0,493.0
101244,101245,09/03/2020,,Burkina Faso,2020-09-04 04:28:26,1375.0,55.0,1075.0
101246,101247,09/03/2020,,Burundi,2020-09-04 04:28:26,448.0,1.0,357.0
101249,101250,09/03/2020,,Cameroon,2020-09-04 04:28:26,19604.0,415.0,18448.0
101250,101251,09/03/2020,,Central African Republic,2020-09-04 04:28:26,4729.0,62.0,1807.0
101251,101252,09/03/2020,,Chad,2020-09-04 04:28:26,1018.0,77.0,908.0
101252,101253,09/03/2020,,Comoros,2020-09-04 04:28:26,448.0,7.0,410.0
101253,101254,09/03/2020,,Congo (Brazzaville),2020-09-04 04:28:26,4628.0,102.0,1742.0
101254,101255,09/03/2020,,Congo (Kinshasa),2020-09-04 04:28:26,10125.0,259.0,9367.0
101262,101263,09/03/2020,,Djibouti,2020-09-04 04:28:26,5387.0,60.0,5327.0
101266,101267,09/03/2020,,Egypt,2020-09-04 04:28:26,99425.0,5479.0,75415.0
101268,101269,09/03/2020,,Equatorial Guinea,2020-09-04 04:28:26,4965.0,83.0,4390.0
101269,101270,09/03/2020,,Eritrea,2020-09-04 04:28:26,330.0,0.0,295.0
101271,101272,09/03/2020,,Eswatini,2020-09-04 04:28:26,4720.0,94.0,3789.0
101272,101273,09/03/2020,,Ethiopia,2020-09-04 04:28:26,55213.0,856.0,20283.0
101276,101277,09/03/2020,,Gabon,2020-09-04 04:28:26,8538.0,53.0,7335.0
101277,101278,09/03/2020,,Gambia,2020-09-04 04:28:26,3101.0,99.0,1075.0
101279,101280,09/03/2020,,Ghana,2020-09-04 04:28:26,44713.0,280.0,43577.0
101283,101284,09/03/2020,,Guinea,2020-09-04 04:28:26,9579.0,61.0,8726.0
101284,101285,09/03/2020,,Guinea-Bissau,2020-09-04 04:28:26,2205.0,34.0,1127.0
101296,101297,09/03/2020,,Ivory Coast,2020-09-04 04:28:26,18208.0,119.0,17045.0
101300,101301,09/03/2020,,Kenya,2020-09-04 04:28:26,34705.0,585.0,20644.0
101307,101308,09/03/2020,,Lesotho,2020-09-04 04:28:26,1085.0,31.0,528.0
101308,101309,09/03/2020,,Liberia,2020-09-04 04:28:26,1306.0,82.0,1163.0
101309,101310,09/03/2020,,Libya,2020-09-04 04:28:26,15773.0,254.0,1856.0
101314,101315,09/03/2020,,Madagascar,2020-09-04 04:28:26,15106.0,197.0,14031.0
101315,101316,09/03/2020,,Malawi,2020-09-04 04:28:26,5593.0,175.0,3516.0
101318,101319,09/03/2020,,Mali,2020-09-04 04:28:26,2807.0,126.0,2203.0
101320,101321,09/03/2020,,Mauritania,2020-09-04 04:28:26,7106.0,160.0,6588.0
101321,101322,09/03/2020,,Mauritius,2020-09-04 04:28:26,356.0,10.0,335.0
101326,101327,09/03/2020,,Morocco,2020-09-04 04:28:26,66855.0,1253.0,51223.0
101327,101328,09/03/2020,,Mozambique,2020-09-04 04:28:26,4207.0,26.0,2370.0
101328,101329,09/03/2020,,Namibia,2020-09-04 04:28:26,8082.0,86.0,3483.0
101332,101333,09/03/2020,,Niger,2020-09-04 04:28:26,1177.0,69.0,1091.0
101333,101334,09/03/2020,,Nigeria,2020-09-04 04:28:26,54588.0,1048.0,42627.0
101345,101346,09/03/2020,,Rwanda,2020-09-04 04:28:26,4255.0,18.0,2163.0
101350,101351,09/03/2020,,Sao Tome and Principe,2020-09-04 04:28:26,897.0,15.0,857.0
101352,101353,09/03/2020,,Senegal,2020-09-04 04:28:26,13826.0,287.0,9553.0
101354,101355,09/03/2020,,Seychelles,2020-09-04 04:28:26,136.0,0.0,127.0
101355,101356,09/03/2020,,Sierra Leone,2020-09-04 04:28:26,2035.0,71.0,1600.0
101359,101360,09/03/2020,,Somalia,2020-09-04 04:28:26,3310.0,98.0,2481.0
101360,101361,09/03/2020,,South Africa,2020-09-04 04:28:26,633015.0,14563.0,554887.0
101362,101363,09/03/2020,,South Sudan,2020-09-04 04:28:26,2533.0,47.0,1290.0
101364,101365,09/03/2020,,Sudan,2020-09-04 04:28:26,13189.0,823.0,6612.0
101370,101371,09/03/2020,,Tanzania,2020-09-04 04:28:26,509.0,21.0,183.0
101373,101374,09/03/2020,,Togo,2020-09-04 04:28:26,1443.0,31.0,1071.0
101375,101376,09/03/2020,,Tunisia,2020-09-04 04:28:26,4394.0,84.0,1681.0
101377,101378,09/03/2020,,Uganda,2020-09-04 04:28:26,3288.0,33.0,1532.0
101384,101385,09/03/2020,,Western Sahara,2020-09-04 04:28:26,10.0,1.0,8.0
101386,101387,09/03/2020,,Zambia,2020-09-04 04:28:26,12523.0,292.0,11562.0
101387,101388,09/03/2020,,Zimbabwe,2020-09-04 04:28:26,6678.0,206.0,5263.0
101964,101965,09/04/2020,,Algeria,2020-09-05 04:28:19,45773.0,1539.0,32259.0
101966,101967,09/04/2020,,Angola,2020-09-05 04:28:19,2876.0,115.0,1167.0
101979,101980,09/04/2020,,Benin,2020-09-05 04:28:19,2194.0,40.0,1738.0
101983,101984,09/04/2020,,Botswana,2020-09-05 04:28:19,2002.0,8.0,493.0
101986,101987,09/04/2020,,Burkina Faso,2020-09-05 04:28:19,1408.0,55.0,1098.0
101988,101989,09/04/2020,,Burundi,2020-09-05 04:28:19,451.0,1.0,357.0
101991,101992,09/04/2020,,Cameroon,2020-09-05 04:28:19,19604.0,415.0,18448.0
101992,101993,09/04/2020,,Central African Republic,2020-09-05 04:28:19,4729.0,62.0,1818.0
101993,101994,09/04/2020,,Chad,2020-09-05 04:28:19,1023.0,77.0,914.0
101994,101995,09/04/2020,,Comoros,2020-09-05 04:28:19,448.0,7.0,410.0
101995,101996,09/04/2020,,Congo (Brazzaville),2020-09-05 04:28:19,4628.0,102.0,1742.0
101996,101997,09/04/2020,,Congo (Kinshasa),2020-09-05 04:28:19,10149.0,259.0,9367.0
102004,102005,09/04/2020,,Djibouti,2020-09-05 04:28:19,5387.0,60.0,5327.0
102008,102009,09/04/2020,,Egypt,2020-09-05 04:28:19,99582.0,5495.0,76305.0
102010,102011,09/04/2020,,Equatorial Guinea,2020-09-05 04:28:19,4972.0,83.0,4413.0
102011,102012,09/04/2020,,Eritrea,2020-09-05 04:28:19,330.0,0.0,295.0
102013,102014,09/04/2020,,Eswatini,2020-09-05 04:28:19,4780.0,94.0,3844.0
102014,102015,09/04/2020,,Ethiopia,2020-09-05 04:28:19,56516.0,880.0,20612.0
102018,102019,09/04/2020,,Gabon,2020-09-05 04:28:19,8601.0,53.0,7424.0
102019,102020,09/04/2020,,Gambia,2020-09-05 04:28:19,3120.0,99.0,1295.0
102021,102022,09/04/2020,,Ghana,2020-09-05 04:28:19,44777.0,283.0,43693.0
102025,102026,09/04/2020,,Guinea,2020-09-05 04:28:19,9649.0,61.0,8832.0
102026,102027,09/04/2020,,Guinea-Bissau,2020-09-05 04:28:19,2245.0,38.0,1127.0
102038,102039,09/04/2020,,Ivory Coast,2020-09-05 04:28:19,18269.0,119.0,17162.0
102042,102043,09/04/2020,,Kenya,2020-09-05 04:28:19,34884.0,589.0,21059.0
102049,102050,09/04/2020,,Lesotho,2020-09-05 04:28:19,1148.0,31.0,528.0
102050,102051,09/04/2020,,Liberia,2020-09-05 04:28:19,1306.0,82.0,1163.0
102051,102052,09/04/2020,,Libya,2020-09-05 04:28:19,16445.0,262.0,1910.0
102056,102057,09/04/2020,,Madagascar,2020-09-05 04:28:19,15187.0,198.0,14075.0
102057,102058,09/04/2020,,Malawi,2020-09-05 04:28:19,5608.0,175.0,3533.0
102060,102061,09/04/2020,,Mali,2020-09-05 04:28:19,2814.0,126.0,2220.0
102062,102063,09/04/2020,,Mauritania,2020-09-05 04:28:19,7126.0,160.0,6623.0
102063,102064,09/04/2020,,Mauritius,2020-09-05 04:28:19,356.0,10.0,335.0
102068,102069,09/04/2020,,Morocco,2020-09-05 04:28:19,68605.0,1292.0,52483.0
102069,102070,09/04/2020,,Mozambique,2020-09-05 04:28:19,4265.0,26.0,2511.0
102070,102071,09/04/2020,,Namibia,2020-09-05 04:28:19,8323.0,87.0,3611.0
102074,102075,09/04/2020,,Niger,2020-09-05 04:28:19,1177.0,69.0,1091.0
102075,102076,09/04/2020,,Nigeria,2020-09-05 04:28:19,54743.0,1051.0,42816.0
102087,102088,09/04/2020,,Rwanda,2020-09-05 04:28:19,4304.0,18.0,2191.0
102092,102093,09/04/2020,,Sao Tome and Principe,2020-09-05 04:28:19,897.0,15.0,859.0
102094,102095,09/04/2020,,Senegal,2020-09-05 04:28:19,13881.0,289.0,9723.0
102096,102097,09/04/2020,,Seychelles,2020-09-05 04:28:19,136.0,0.0,127.0
102097,102098,09/04/2020,,Sierra Leone,2020-09-05 04:28:19,2041.0,71.0,1602.0
102101,102102,09/04/2020,,Somalia,2020-09-05 04:28:19,3332.0,97.0,2696.0
